county,precinct,office,district,candidate,party,votes,early_voting,mail,election_day,provisional,other
Volusia,0206 206,Amendment 4 - Apprl Const. Amendment,,Over Votes,,2,2,0,0,0,0
Volusia,0206 206,Amendment 4 - Apprl Const. Amendment,,Under Votes,,162,40,86,34,2,0
Volusia,0206 206,Amendment 5 - Homestead,,Property Taxes,,,,,,,
Volusia,0206 206,Amendment 5 - Homestead,,Yes,,1401,512,571,316,2,0
Volusia,0206 206,Amendment 5 - Homestead,,No,,620,190,345,85,0,0
Volusia,0206 206,Amendment 5 - Homestead,,Over Votes,,1,1,0,0,0,0
Volusia,0206 206,Amendment 5 - Homestead,,Under Votes,,185,42,97,44,2,0
Volusia,0206 206,Amendment 6 - Ad Valorem Tax Discount,,Yes,,1706,586,760,358,2,0
Volusia,0206 206,Amendment 6 - Ad Valorem Tax Discount,,No,,359,125,184,50,0,0
Volusia,0206 206,Amendment 6 - Ad Valorem Tax Discount,,Over Votes,,1,1,0,0,0,0
Volusia,0206 206,Amendment 6 - Ad Valorem Tax Discount,,Under Votes,,141,33,69,37,2,0
Volusia,0206 206,Volusia ECHO,,Yes (For Bonds),,1418,426,727,264,1,0
Volusia,0206 206,Volusia ECHO,,No (Against Bonds),,637,282,209,145,1,0
Volusia,0206 206,Volusia ECHO,,Over Votes,,0,0,0,0,0,0
Volusia,0206 206,Volusia ECHO,,Under Votes,,152,37,77,36,2,0
Volusia,0206 206,Volusia Forever,,Yes (For Bonds),,1454,433,753,267,1,0
Volusia,0206 206,Volusia Forever,,No (Against Bonds),,608,277,189,141,1,0
Volusia,0206 206,Volusia Forever,,Over Votes,,1,0,0,1,0,0
Volusia,0206 206,Volusia Forever,,Under Votes,,144,35,71,36,2,0
Volusia,0207 207,President,,Donald J. Trump,REP,1456,504,622,330,0,0
Volusia,0207 207,President,,Joseph R. Biden,DEM,722,178,462,81,1,0
Volusia,0207 207,President,,Jo Jorgensen,LPF,6,1,2,3,0,0
Volusia,0207 207,President,,"Roque ""Rocky"" De La Fuente",REF,1,0,0,1,0,0
Volusia,0207 207,President,,Gloria La Riva,PSL,1,0,1,0,0,0
Volusia,0207 207,President,,Howie Hawkins,GRE,0,0,0,0,0,0
Volusia,0207 207,President,,Don Blankenship,CPF,2,0,2,0,0,0
Volusia,0207 207,President,,WRITE-IN,,2,0,2,0,0,0
Volusia,0207 207,President,,Over Votes,,1,0,1,0,0,0
Volusia,0207 207,President,,Under Votes,,7,0,7,0,0,0
Volusia,0207 207,U.S. House,6,Michael Waltz,REP,1464,507,635,322,0,0
Volusia,0207 207,U.S. House,6,Clint Curtis,DEM,671,163,432,75,1,0
Volusia,0207 207,U.S. House,6,WRITE-IN,,3,1,0,2,0,0
Volusia,0207 207,U.S. House,6,Over Votes,,0,0,0,0,0,0
Volusia,0207 207,U.S. House,6,Under Votes,,60,12,32,16,0,0
Volusia,0207 207,State Attorney 7th Judicial Circuit,,R.J. Larizza,REP,1278,440,573,265,0,0
Volusia,0207 207,State Attorney 7th Judicial Circuit,,Don Dempsey,,807,221,457,128,1,0
Volusia,0207 207,State Attorney 7th Judicial Circuit,,Over Votes,,0,0,0,0,0,0
Volusia,0207 207,State Attorney 7th Judicial Circuit,,Under Votes,,113,22,69,22,0,0
Volusia,0207 207,State Senate,7,Travis J. Hutson,REP,1414,492,611,311,0,0
Volusia,0207 207,State Senate,7,Heather Hunter,DEM,704,177,446,80,1,0
Volusia,0207 207,State Senate,7,WRITE-IN,,0,0,0,0,0,0
Volusia,0207 207,State Senate,7,Over Votes,,0,0,0,0,0,0
Volusia,0207 207,State Senate,7,Under Votes,,80,14,42,24,0,0
Volusia,0207 207,State House,26,Elizabeth Fetterhoff,REP,1492,505,663,324,0,0
Volusia,0207 207,State House,26,Patrick Henry,DEM,642,167,400,74,1,0
Volusia,0207 207,State House,26,Over Votes,,0,0,0,0,0,0
Volusia,0207 207,State House,26,Under Votes,,64,11,36,17,0,0
Volusia,0207 207,Supreme Court - Carlos G. Muniz,,Yes,,1347,450,639,257,1,0
Volusia,0207 207,Supreme Court - Carlos G. Muniz,,No,,487,148,261,78,0,0
Volusia,0207 207,Supreme Court - Carlos G. Muniz,,Over Votes,,0,0,0,0,0,0
Volusia,0207 207,Supreme Court - Carlos G. Muniz,,Under Votes,,364,85,199,80,0,0
Volusia,0207 207,5th Dist Crt of Appeal - Evander,,Yes,,1417,453,710,253,1,0
Volusia,0207 207,5th Dist Crt of Appeal - Evander,,No,,415,147,191,77,0,0
Volusia,0207 207,5th Dist Crt of Appeal - Evander,,Over Votes,,0,0,0,0,0,0
Volusia,0207 207,5th Dist Crt of Appeal - Evander,,Under Votes,,366,83,198,85,0,0
Volusia,0207 207,5th Dist Crt of Appeal - Grosshans,,Yes,,1374,449,673,251,1,0
Volusia,0207 207,5th Dist Crt of Appeal - Grosshans,,No,,444,146,220,78,0,0
Volusia,0207 207,5th Dist Crt of Appeal - Grosshans,,Over Votes,,0,0,0,0,0,0
Volusia,0207 207,5th Dist Crt of Appeal - Grosshans,,Under Votes,,380,88,206,86,0,0
Volusia,0207 207,5th Dist Crt of Appeal - Harris,,Yes,,1419,462,699,257,1,0
Volusia,0207 207,5th Dist Crt of Appeal - Harris,,No,,418,134,210,74,0,0
Volusia,0207 207,5th Dist Crt of Appeal - Harris,,Over Votes,,2,1,1,0,0,0
Volusia,0207 207,5th Dist Crt of Appeal - Harris,,Under Votes,,359,86,189,84,0,0
Volusia,0207 207,5th Dist Crt of Appeal - Orfinger,,Yes,,1431,446,727,257,1,0
Volusia,0207 207,5th Dist Crt of Appeal - Orfinger,,No,,407,152,179,76,0,0
Volusia,0207 207,5th Dist Crt of Appeal - Orfinger,,Over Votes,,1,1,0,0,0,0
Volusia,0207 207,5th Dist Crt of Appeal - Orfinger,,Under Votes,,359,84,193,82,0,0
Volusia,0207 207,5th Dist Crt of Appeal - Sasso,,Yes,,1356,444,660,251,1,0
Volusia,0207 207,5th Dist Crt of Appeal - Sasso,,No,,440,143,223,74,0,0
Volusia,0207 207,5th Dist Crt of Appeal - Sasso,,Over Votes,,0,0,0,0,0,0
Volusia,0207 207,5th Dist Crt of Appeal - Sasso,,Under Votes,,402,96,216,90,0,0
Volusia,0207 207,5th Dist Crt of Appeal - Wallis,,Yes,,1382,461,669,251,1,0
Volusia,0207 207,5th Dist Crt of Appeal - Wallis,,No,,427,127,224,76,0,0
Volusia,0207 207,5th Dist Crt of Appeal - Wallis,,Over Votes,,0,0,0,0,0,0
Volusia,0207 207,5th Dist Crt of Appeal - Wallis,,Under Votes,,389,95,206,88,0,0
Volusia,0207 207,Circuit Judge,,Joan Anthony,,941,290,500,150,1,0
Volusia,0207 207,Circuit Judge,,Dan Hilbert,,877,308,396,173,0,0
Volusia,0207 207,Circuit Judge,,Over Votes,,1,0,0,1,0,0
Volusia,0207 207,Circuit Judge,,Under Votes,,379,85,203,91,0,0
Volusia,0207 207,County Council Chair,,Jeff Brower,,1267,425,592,249,1,0
Volusia,0207 207,County Council Chair,,"Deborah A. ""Deb"" Denys",,677,214,365,98,0,0
Volusia,0207 207,County Council Chair,,Over Votes,,1,1,0,0,0,0
Volusia,0207 207,County Council Chair,,Under Votes,,253,43,142,68,0,0
Volusia,0207 207,Soil & Water Conservation Seat 2,,John Nelson,,1364,457,656,250,1,0
Volusia,0207 207,Soil & Water Conservation Seat 2,,Wesley Wayne Wilson Jr,,373,116,188,69,0,0
Volusia,0207 207,Soil & Water Conservation Seat 2,,Over Votes,,0,0,0,0,0,0
Volusia,0207 207,Soil & Water Conservation Seat 2,,Under Votes,,461,110,255,96,0,0
Volusia,0207 207,Soil & Water Conservation Seat 4,,Wendy Anderson,,934,271,498,164,1,0
Volusia,0207 207,Soil & Water Conservation Seat 4,,Barbara Deering,,843,318,367,158,0,0
Volusia,0207 207,Soil & Water Conservation Seat 4,,Over Votes,,0,0,0,0,0,0
Volusia,0207 207,Soil & Water Conservation Seat 4,,Under Votes,,421,94,234,93,0,0
Volusia,0207 207,WVHA - Group A Seat,,Judy Craig,,886,256,481,148,1,0
Volusia,0207 207,WVHA - Group A Seat,,John M. Hill,,997,360,439,198,0,0
Volusia,0207 207,WVHA - Group A Seat,,Over Votes,,0,0,0,0,0,0
Volusia,0207 207,WVHA - Group A Seat,,Under Votes,,315,67,179,69,0,0
Volusia,0207 207,WVHA - Group B Seat,,Jennifer Lee Coen,,980,284,544,151,1,0
Volusia,0207 207,WVHA - Group B Seat,,Michael Lee Ray,,829,311,342,176,0,0
Volusia,0207 207,WVHA - Group B Seat,,Over Votes,,0,0,0,0,0,0
Volusia,0207 207,WVHA - Group B Seat,,Under Votes,,389,88,213,88,0,0
Volusia,0207 207,Amendment 1 - Citzenship Requirement,,Yes,,1740,557,836,347,0,0
Volusia,0207 207,Amendment 1 - Citzenship Requirement,,No,,365,108,212,44,1,0
Volusia,0207 207,Amendment 1 - Citzenship Requirement,,Over Votes,,0,0,0,0,0,0
Volusia,0207 207,Amendment 1 - Citzenship Requirement,,Under Votes,,93,18,51,24,0,0
Volusia,0207 207,Amendment 2 - Minimum Wage,,Yes,,944,245,568,131,0,0
Volusia,0207 207,Amendment 2 - Minimum Wage,,No,,1171,420,488,262,1,0
Volusia,0207 207,Amendment 2 - Minimum Wage,,Over Votes,,0,0,0,0,0,0
Volusia,0207 207,Amendment 2 - Minimum Wage,,Under Votes,,83,18,43,22,0,0
Volusia,0207 207,Amendment 3 - Primary Elections,,Yes,,876,230,484,162,0,0
Volusia,0207 207,Amendment 3 - Primary Elections,,No,,1188,425,540,222,1,0
Volusia,0207 207,Amendment 3 - Primary Elections,,Over Votes,,0,0,0,0,0,0
Volusia,0207 207,Amendment 3 - Primary Elections,,Under Votes,,134,28,75,31,0,0
Volusia,0207 207,Amendment 4 - Apprl Const. Amendment,,Yes,,1075,399,471,205,0,0
Volusia,0207 207,Amendment 4 - Apprl Const. Amendment,,No,,960,249,540,170,1,0
Volusia,0207 207,Amendment 4 - Apprl Const. Amendment,,Over Votes,,1,1,0,0,0,0
Volusia,0207 207,Amendment 4 - Apprl Const. Amendment,,Under Votes,,162,34,88,40,0,0
Volusia,0207 207,Amendment 5 - Homestead,,Property Taxes,,,,,,,
Volusia,0207 207,Amendment 5 - Homestead,,Yes,,1465,477,694,294,0,0
Volusia,0207 207,Amendment 5 - Homestead,,No,,529,151,299,78,1,0
Volusia,0207 207,Amendment 5 - Homestead,,Over Votes,,0,0,0,0,0,0
Volusia,0207 207,Amendment 5 - Homestead,,Under Votes,,204,55,106,43,0,0
Volusia,0207 207,Amendment 6 - Ad Valorem Tax Discount,,Yes,,1754,563,850,341,0,0
Volusia,0207 207,Amendment 6 - Ad Valorem Tax Discount,,No,,312,90,182,39,1,0
Volusia,0207 207,Amendment 6 - Ad Valorem Tax Discount,,Over Votes,,0,0,0,0,0,0
Volusia,0207 207,Amendment 6 - Ad Valorem Tax Discount,,Under Votes,,132,30,67,35,0,0
Volusia,0207 207,Volusia ECHO,,Yes (For Bonds),,1304,348,726,229,1,0
Volusia,0207 207,Volusia ECHO,,No (Against Bonds),,751,300,301,150,0,0
Volusia,0207 207,Volusia ECHO,,Over Votes,,1,1,0,0,0,0
Volusia,0207 207,Volusia ECHO,,Under Votes,,142,34,72,36,0,0
Volusia,0207 207,Volusia Forever,,Yes (For Bonds),,1379,366,780,232,1,0
Volusia,0207 207,Volusia Forever,,No (Against Bonds),,677,282,246,149,0,0
Volusia,0207 207,Volusia Forever,,Over Votes,,0,0,0,0,0,0
Volusia,0207 207,Volusia Forever,,Under Votes,,142,35,73,34,0,0
Volusia,0208 208,President,,Donald J. Trump,REP,2507,953,930,622,2,0
Volusia,0208 208,President,,Joseph R. Biden,DEM,1378,372,878,125,3,0
Volusia,0208 208,President,,Jo Jorgensen,LPF,28,8,15,5,0,0
Volusia,0208 208,President,,"Roque ""Rocky"" De La Fuente",REF,2,0,1,1,0,0
Volusia,0208 208,President,,Gloria La Riva,PSL,4,1,1,2,0,0
Volusia,0208 208,President,,Howie Hawkins,GRE,7,0,3,4,0,0
Volusia,0208 208,President,,Don Blankenship,CPF,1,0,1,0,0,0
Volusia,0208 208,President,,WRITE-IN,,14,1,9,4,0,0
Volusia,0208 208,President,,Over Votes,,10,0,10,0,0,0
Volusia,0208 208,President,,Under Votes,,13,1,9,3,0,0
Volusia,0208 208,U.S. House,6,Michael Waltz,REP,2467,940,929,596,2,0
Volusia,0208 208,U.S. House,6,Clint Curtis,DEM,1318,360,816,139,3,0
Volusia,0208 208,U.S. House,6,WRITE-IN,,7,1,6,0,0,0
Volusia,0208 208,U.S. House,6,Over Votes,,1,1,0,0,0,0
Volusia,0208 208,U.S. House,6,Under Votes,,171,34,106,31,0,0
Volusia,0208 208,State Attorney 7th Judicial Circuit,,R.J. Larizza,REP,2172,823,842,505,2,0
Volusia,0208 208,State Attorney 7th Judicial Circuit,,Don Dempsey,,1512,447,841,222,2,0
Volusia,0208 208,State Attorney 7th Judicial Circuit,,Over Votes,,2,2,0,0,0,0
Volusia,0208 208,State Attorney 7th Judicial Circuit,,Under Votes,,278,64,174,39,1,0
Volusia,0208 208,State Senate,7,Travis J. Hutson,REP,470,179,167,124,0,0
Volusia,0208 208,State Senate,7,Heather Hunter,DEM,172,32,112,28,0,0
Volusia,0208 208,State Senate,7,WRITE-IN,,0,0,0,0,0,0
Volusia,0208 208,State Senate,7,Over Votes,,0,0,0,0,0,0
Volusia,0208 208,State Senate,7,Under Votes,,34,2,19,13,0,0
Volusia,0208 208,State House,26,Elizabeth Fetterhoff,REP,2502,937,963,600,2,0
Volusia,0208 208,State House,26,Patrick Henry,DEM,1288,364,788,133,3,0
Volusia,0208 208,State House,26,Over Votes,,0,0,0,0,0,0
Volusia,0208 208,State House,26,Under Votes,,174,35,106,33,0,0
Volusia,0208 208,Supreme Court - Carlos G. Muniz,,Yes,,2294,834,995,464,1,0
Volusia,0208 208,Supreme Court - Carlos G. Muniz,,No,,1000,310,517,171,2,0
Volusia,0208 208,Supreme Court - Carlos G. Muniz,,Over Votes,,0,0,0,0,0,0
Volusia,0208 208,Supreme Court - Carlos G. Muniz,,Under Votes,,670,192,345,131,2,0
Volusia,0208 208,5th Dist Crt of Appeal - Evander,,Yes,,2408,831,1116,459,2,0
Volusia,0208 208,5th Dist Crt of Appeal - Evander,,No,,847,303,368,174,2,0
Volusia,0208 208,5th Dist Crt of Appeal - Evander,,Over Votes,,0,0,0,0,0,0
Volusia,0208 208,5th Dist Crt of Appeal - Evander,,Under Votes,,709,202,373,133,1,0
Volusia,0208 208,5th Dist Crt of Appeal - Grosshans,,Yes,,2296,814,1010,470,2,0
Volusia,0208 208,5th Dist Crt of Appeal - Grosshans,,No,,949,314,471,162,2,0
Volusia,0208 208,5th Dist Crt of Appeal - Grosshans,,Over Votes,,0,0,0,0,0,0
Volusia,0208 208,5th Dist Crt of Appeal - Grosshans,,Under Votes,,719,208,376,134,1,0
Volusia,0208 208,5th Dist Crt of Appeal - Harris,,Yes,,2400,843,1063,491,3,0
Volusia,0208 208,5th Dist Crt of Appeal - Harris,,No,,842,273,422,146,1,0
Volusia,0208 208,5th Dist Crt of Appeal - Harris,,Over Votes,,2,2,0,0,0,0
Volusia,0208 208,5th Dist Crt of Appeal - Harris,,Under Votes,,720,218,372,129,1,0
Volusia,0208 208,5th Dist Crt of Appeal - Orfinger,,Yes,,2376,816,1089,467,4,0
Volusia,0208 208,5th Dist Crt of Appeal - Orfinger,,No,,861,297,398,166,0,0
Volusia,0208 208,5th Dist Crt of Appeal - Orfinger,,Over Votes,,0,0,0,0,0,0
Volusia,0208 208,5th Dist Crt of Appeal - Orfinger,,Under Votes,,727,223,370,133,1,0
Volusia,0208 208,5th Dist Crt of Appeal - Sasso,,Yes,,2317,813,1032,470,2,0
Volusia,0208 208,5th Dist Crt of Appeal - Sasso,,No,,893,295,443,153,2,0
Volusia,0208 208,5th Dist Crt of Appeal - Sasso,,Over Votes,,0,0,0,0,0,0
Volusia,0208 208,5th Dist Crt of Appeal - Sasso,,Under Votes,,754,228,382,143,1,0
Volusia,0208 208,5th Dist Crt of Appeal - Wallis,,Yes,,2351,825,1044,479,3,0
Volusia,0208 208,5th Dist Crt of Appeal - Wallis,,No,,861,282,429,149,1,0
Volusia,0208 208,5th Dist Crt of Appeal - Wallis,,Over Votes,,0,0,0,0,0,0
Volusia,0208 208,5th Dist Crt of Appeal - Wallis,,Under Votes,,752,229,384,138,1,0
Volusia,0208 208,Circuit Judge,,Joan Anthony,,1710,522,881,305,2,0
Volusia,0208 208,Circuit Judge,,Dan Hilbert,,1498,590,587,319,2,0
Volusia,0208 208,Circuit Judge,,Over Votes,,4,4,0,0,0,0
Volusia,0208 208,Circuit Judge,,Under Votes,,752,220,389,142,1,0
Volusia,0208 208,County Council Chair,,Jeff Brower,,2181,822,891,466,2,0
Volusia,0208 208,County Council Chair,,"Deborah A. ""Deb"" Denys",,1247,372,676,197,2,0
Volusia,0208 208,County Council Chair,,Over Votes,,1,1,0,0,0,0
Volusia,0208 208,County Council Chair,,Under Votes,,535,141,290,103,1,0
Volusia,0208 208,Soil & Water Conservation Seat 2,,John Nelson,,2417,853,1069,492,3,0
Volusia,0208 208,Soil & Water Conservation Seat 2,,Wesley Wayne Wilson Jr,,735,252,351,131,1,0
Volusia,0208 208,Soil & Water Conservation Seat 2,,Over Votes,,0,0,0,0,0,0
Volusia,0208 208,Soil & Water Conservation Seat 2,,Under Votes,,812,231,437,143,1,0
Volusia,0208 208,Soil & Water Conservation Seat 4,,Wendy Anderson,,1800,531,965,301,3,0
Volusia,0208 208,Soil & Water Conservation Seat 4,,Barbara Deering,,1416,593,493,328,2,0
Volusia,0208 208,Soil & Water Conservation Seat 4,,Over Votes,,0,0,0,0,0,0
Volusia,0208 208,Soil & Water Conservation Seat 4,,Under Votes,,748,212,399,137,0,0
Volusia,0208 208,WVHA - Group A Seat,,Judy Craig,,1631,484,850,294,3,0
Volusia,0208 208,WVHA - Group A Seat,,John M. Hill,,1709,668,683,357,1,0
Volusia,0208 208,WVHA - Group A Seat,,Over Votes,,1,0,1,0,0,0
Volusia,0208 208,WVHA - Group A Seat,,Under Votes,,623,184,323,115,1,0
Volusia,0208 208,WVHA - Group B Seat,,Jennifer Lee Coen,,1895,537,1022,333,3,0
Volusia,0208 208,WVHA - Group B Seat,,Michael Lee Ray,,1358,595,455,306,2,0
Volusia,0208 208,WVHA - Group B Seat,,Over Votes,,0,0,0,0,0,0
Volusia,0208 208,WVHA - Group B Seat,,Under Votes,,711,204,380,127,0,0
Volusia,0208 208,Amendment 1 - Citzenship Requirement,,Yes,,3098,1045,1377,674,2,0
Volusia,0208 208,Amendment 1 - Citzenship Requirement,,No,,683,231,388,61,3,0
Volusia,0208 208,Amendment 1 - Citzenship Requirement,,Over Votes,,1,1,0,0,0,0
Volusia,0208 208,Amendment 1 - Citzenship Requirement,,Under Votes,,182,59,92,31,0,0
Volusia,0208 208,Amendment 2 - Minimum Wage,,Yes,,1877,519,1088,266,4,0
Volusia,0208 208,Amendment 2 - Minimum Wage,,No,,1922,761,686,474,1,0
Volusia,0208 208,Amendment 2 - Minimum Wage,,Over Votes,,2,2,0,0,0,0
Volusia,0208 208,Amendment 2 - Minimum Wage,,Under Votes,,163,54,83,26,0,0
Volusia,0208 208,Amendment 3 - Primary Elections,,Yes,,1730,462,947,318,3,0
Volusia,0208 208,Amendment 3 - Primary Elections,,No,,1990,808,779,401,2,0
Volusia,0208 208,Amendment 3 - Primary Elections,,Over Votes,,1,1,0,0,0,0
Volusia,0208 208,Amendment 3 - Primary Elections,,Under Votes,,243,65,131,47,0,0
Volusia,0208 208,Amendment 4 - Apprl Const. Amendment,,Yes,,1857,709,712,433,3,0
Volusia,0208 208,Amendment 4 - Apprl Const. Amendment,,No,,1819,550,988,279,2,0
Volusia,0208 208,Amendment 4 - Apprl Const. Amendment,,Over Votes,,0,0,0,0,0,0
Volusia,0208 208,Amendment 4 - Apprl Const. Amendment,,Under Votes,,288,77,157,54,0,0
Volusia,0208 208,Amendment 5 - Homestead,,Property Taxes,,,,,,,
Volusia,0208 208,Amendment 5 - Homestead,,Yes,,2553,906,1120,524,3,0
Volusia,0208 208,Amendment 5 - Homestead,,No,,1073,335,558,178,2,0
Volusia,0208 208,Amendment 5 - Homestead,,Over Votes,,2,2,0,0,0,0
Volusia,0208 208,Amendment 5 - Homestead,,Under Votes,,336,93,179,64,0,0
Volusia,0208 208,Amendment 6 - Ad Valorem Tax Discount,,Yes,,3149,1062,1440,643,4,0
Volusia,0208 208,Amendment 6 - Ad Valorem Tax Discount,,No,,576,202,294,79,1,0
Volusia,0208 208,Amendment 6 - Ad Valorem Tax Discount,,Over Votes,,0,0,0,0,0,0
Volusia,0208 208,Amendment 6 - Ad Valorem Tax Discount,,Under Votes,,239,72,123,44,0,0
Volusia,0208 208,Volusia ECHO,,Yes (For Bonds),,2522,740,1333,445,4,0
Volusia,0208 208,Volusia ECHO,,No (Against Bonds),,1171,504,395,271,1,0
Volusia,0208 208,Volusia ECHO,,Over Votes,,0,0,0,0,0,0
Volusia,0208 208,Volusia ECHO,,Under Votes,,271,92,129,50,0,0
Volusia,0208 208,Volusia Forever,,Yes (For Bonds),,2648,767,1399,479,3,0
Volusia,0208 208,Volusia Forever,,No (Against Bonds),,1054,478,333,241,2,0
Volusia,0208 208,Volusia Forever,,Over Votes,,1,1,0,0,0,0
Volusia,0208 208,Volusia Forever,,Under Votes,,261,90,125,46,0,0
Volusia,0212 212,President,,Donald J. Trump,REP,1429,483,629,315,2,0
Volusia,0212 212,President,,Joseph R. Biden,DEM,1476,350,992,133,1,0
Volusia,0212 212,President,,Jo Jorgensen,LPF,37,9,16,12,0,0
Volusia,0212 212,President,,"Roque ""Rocky"" De La Fuente",REF,3,0,3,0,0,0
Volusia,0212 212,President,,Gloria La Riva,PSL,1,1,0,0,0,0
Volusia,0212 212,President,,Howie Hawkins,GRE,5,0,4,1,0,0
Volusia,0212 212,President,,Don Blankenship,CPF,1,0,1,0,0,0
Volusia,0212 212,President,,WRITE-IN,,8,0,4,4,0,0
Volusia,0212 212,President,,Over Votes,,8,0,6,2,0,0
Volusia,0212 212,President,,Under Votes,,13,2,11,0,0,0
Volusia,0212 212,U.S. House,6,Michael Waltz,REP,1466,494,657,312,3,0
Volusia,0212 212,U.S. House,6,Clint Curtis,DEM,1383,328,919,136,0,0
Volusia,0212 212,U.S. House,6,WRITE-IN,,5,2,1,2,0,0
Volusia,0212 212,U.S. House,6,Over Votes,,0,0,0,0,0,0
Volusia,0212 212,U.S. House,6,Under Votes,,127,21,89,17,0,0
Volusia,0212 212,State Attorney 7th Judicial Circuit,,R.J. Larizza,REP,1384,465,633,283,3,0
Volusia,0212 212,State Attorney 7th Judicial Circuit,,Don Dempsey,,1298,317,830,151,0,0
Volusia,0212 212,State Attorney 7th Judicial Circuit,,Over Votes,,0,0,0,0,0,0
Volusia,0212 212,State Attorney 7th Judicial Circuit,,Under Votes,,299,63,203,33,0,0
Volusia,0212 212,State House,26,Elizabeth Fetterhoff,REP,1526,503,700,321,2,0
Volusia,0212 212,State House,26,Patrick Henry,DEM,1320,320,874,125,1,0
Volusia,0212 212,State House,26,Over Votes,,1,0,0,1,0,0
Volusia,0212 212,State House,26,Under Votes,,134,22,92,20,0,0
Volusia,0212 212,Supreme Court - Carlos G. Muniz,,Yes,,1589,485,823,280,1,0
Volusia,0212 212,Supreme Court - Carlos G. Muniz,,No,,864,225,524,114,1,0
Volusia,0212 212,Supreme Court - Carlos G. Muniz,,Over Votes,,0,0,0,0,0,0
Volusia,0212 212,Supreme Court - Carlos G. Muniz,,Under Votes,,528,135,319,73,1,0
Volusia,0212 212,5th Dist Crt of Appeal - Evander,,Yes,,1766,534,957,273,2,0
Volusia,0212 212,5th Dist Crt of Appeal - Evander,,No,,652,178,360,114,0,0
Volusia,0212 212,5th Dist Crt of Appeal - Evander,,Over Votes,,0,0,0,0,0,0
Volusia,0212 212,5th Dist Crt of Appeal - Evander,,Under Votes,,563,133,349,80,1,0
Volusia,0212 212,5th Dist Crt of Appeal - Grosshans,,Yes,,1630,503,852,273,2,0
Volusia,0212 212,5th Dist Crt of Appeal - Grosshans,,No,,772,203,456,113,0,0
Volusia,0212 212,5th Dist Crt of Appeal - Grosshans,,Over Votes,,0,0,0,0,0,0
Volusia,0212 212,5th Dist Crt of Appeal - Grosshans,,Under Votes,,579,139,358,81,1,0
Volusia,0212 212,5th Dist Crt of Appeal - Harris,,Yes,,1730,526,917,285,2,0
Volusia,0212 212,5th Dist Crt of Appeal - Harris,,No,,676,179,397,100,0,0
Volusia,0212 212,5th Dist Crt of Appeal - Harris,,Over Votes,,1,1,0,0,0,0
Volusia,0212 212,5th Dist Crt of Appeal - Harris,,Under Votes,,574,139,352,82,1,0
Volusia,0212 212,5th Dist Crt of Appeal - Orfinger,,Yes,,1754,528,953,271,2,0
Volusia,0212 212,5th Dist Crt of Appeal - Orfinger,,No,,660,179,371,110,0,0
Volusia,0212 212,5th Dist Crt of Appeal - Orfinger,,Over Votes,,1,0,1,0,0,0
Volusia,0212 212,5th Dist Crt of Appeal - Orfinger,,Under Votes,,566,138,341,86,1,0
Volusia,0212 212,5th Dist Crt of Appeal - Sasso,,Yes,,1632,507,858,265,2,0
Volusia,0212 212,5th Dist Crt of Appeal - Sasso,,No,,739,190,437,112,0,0
Volusia,0212 212,5th Dist Crt of Appeal - Sasso,,Over Votes,,1,0,0,1,0,0
Volusia,0212 212,5th Dist Crt of Appeal - Sasso,,Under Votes,,609,148,371,89,1,0
Volusia,0212 212,5th Dist Crt of Appeal - Wallis,,Yes,,1683,519,887,275,2,0
Volusia,0212 212,5th Dist Crt of Appeal - Wallis,,No,,691,180,407,104,0,0
Volusia,0212 212,5th Dist Crt of Appeal - Wallis,,Over Votes,,1,0,0,1,0,0
Volusia,0212 212,5th Dist Crt of Appeal - Wallis,,Under Votes,,606,146,372,87,1,0
Volusia,0212 212,Circuit Judge,,Joan Anthony,,1471,395,897,178,1,0
Volusia,0212 212,Circuit Judge,,Dan Hilbert,,962,324,445,191,2,0
