county,precinct,office,district,candidate,party,votes,absentee,early_voting,election_day
Sumter,0110 110 STERLING HEIGHTS,Fifth District Court of Appeal F. Rand Wallis,,Over Votes,,0,0,0,0
Sumter,0110 110 STERLING HEIGHTS,Fifth District Court of Appeal F. Rand Wallis,,Under Votes,,562,,,
Sumter,0110 110 STERLING HEIGHTS,North Sumter Utility Dependent District Seat 7,,Diane Spencer,,1593,790,753,50
Sumter,0110 110 STERLING HEIGHTS,North Sumter Utility Dependent District Seat 7,,Daniel E. Warren,,711,,,
Sumter,0110 110 STERLING HEIGHTS,North Sumter Utility Dependent District Seat 7,,Over Votes,,0,0,0,0
Sumter,0110 110 STERLING HEIGHTS,North Sumter Utility Dependent District Seat 7,,Under Votes,,562,,,
Sumter,0110 110 STERLING HEIGHTS,No. 1 Constitutional Amendment,,Yes,,2646,,,
Sumter,0110 110 STERLING HEIGHTS,No. 1 Constitutional Amendment,,No,,417,,,
Sumter,0110 110 STERLING HEIGHTS,No. 1 Constitutional Amendment,,Over Votes,,0,0,0,0
Sumter,0110 110 STERLING HEIGHTS,No. 1 Constitutional Amendment,,Under Votes,,136,,,
Sumter,0110 110 STERLING HEIGHTS,No. 2 Constitutional Amendment,,Yes,,1705,,,
Sumter,0110 110 STERLING HEIGHTS,No. 2 Constitutional Amendment,,No,,1360,508,777,75
Sumter,0110 110 STERLING HEIGHTS,No. 2 Constitutional Amendment,,Over Votes,,0,0,0,0
Sumter,0110 110 STERLING HEIGHTS,No. 2 Constitutional Amendment,,Under Votes,,134,,,
Sumter,0110 110 STERLING HEIGHTS,No. 3 Constitutional Amendment,,Yes,,1416,,,
Sumter,0110 110 STERLING HEIGHTS,No. 3 Constitutional Amendment,,No,,1527,696,769,62
Sumter,0110 110 STERLING HEIGHTS,No. 3 Constitutional Amendment,,Over Votes,,0,0,0,0
Sumter,0110 110 STERLING HEIGHTS,No. 3 Constitutional Amendment,,Under Votes,,256,,,
Sumter,0110 110 STERLING HEIGHTS,No. 4 Constitutional Amendment,,Yes,,1454,,,
Sumter,0110 110 STERLING HEIGHTS,No. 4 Constitutional Amendment,,No,,1471,842,584,45
Sumter,0110 110 STERLING HEIGHTS,No. 4 Constitutional Amendment,,Over Votes,,0,0,0,0
Sumter,0110 110 STERLING HEIGHTS,No. 4 Constitutional Amendment,,Under Votes,,274,,,
Sumter,0110 110 STERLING HEIGHTS,No. 5 Constitutional Amendment,,Yes,,2084,,,
Sumter,0110 110 STERLING HEIGHTS,No. 5 Constitutional Amendment,,No,,814,418,361,35
Sumter,0110 110 STERLING HEIGHTS,No. 5 Constitutional Amendment,,Over Votes,,1,,,
Sumter,0110 110 STERLING HEIGHTS,No. 5 Constitutional Amendment,,Under Votes,,300,,,
Sumter,0110 110 STERLING HEIGHTS,No. 6 Constitutional Amendment,,Yes,,2623,,,
Sumter,0110 110 STERLING HEIGHTS,No. 6 Constitutional Amendment,,No,,322,,,
Sumter,0110 110 STERLING HEIGHTS,No. 6 Constitutional Amendment,,Over Votes,,0,0,0,0
Sumter,0110 110 STERLING HEIGHTS,No. 6 Constitutional Amendment,,Under Votes,,254,,,
Sumter,0111 111 CAPTIVA VILLAGE,Registered Voters,,,,7572,,,
Sumter,0111 111 CAPTIVA VILLAGE,Ballots Cast,,,,7119,,,
Sumter,0111 111 CAPTIVA VILLAGE,Ballots Cast Blank,,,,0,0,0,0
Sumter,0111 111 CAPTIVA VILLAGE,President,,Donald J. Trump,REP,4807,1719,2847,241
Sumter,0111 111 CAPTIVA VILLAGE,President,,Joseph R. Biden,DEM,2273,,,
Sumter,0111 111 CAPTIVA VILLAGE,President,,Jo Jorgensen,LPF,16,,,
Sumter,0111 111 CAPTIVA VILLAGE,President,,"Roque ""Rocky"" De La Fuente",REF,1,,,
Sumter,0111 111 CAPTIVA VILLAGE,President,,Gloria La Riva,PSL,0,0,0,0
Sumter,0111 111 CAPTIVA VILLAGE,President,,Howie Hawkins,GRE,2,,,
Sumter,0111 111 CAPTIVA VILLAGE,President,,Don Blankenship,CPF,1,,,
Sumter,0111 111 CAPTIVA VILLAGE,President,,WRITE-IN,,6,,,
Sumter,0111 111 CAPTIVA VILLAGE,President,,Over Votes,,2,,,
Sumter,0111 111 CAPTIVA VILLAGE,President,,Under Votes,,11,,,
Sumter,0111 111 CAPTIVA VILLAGE,U.S. House,11,Daniel Webster,REP,4925,1780,2902,243
Sumter,0111 111 CAPTIVA VILLAGE,U.S. House,11,Dana Marie Cottrell,DEM,2032,,,
Sumter,0111 111 CAPTIVA VILLAGE,U.S. House,11,Over Votes,,2,,,
Sumter,0111 111 CAPTIVA VILLAGE,U.S. House,11,Under Votes,,160,,,
Sumter,0111 111 CAPTIVA VILLAGE,State House,33,Brett T. Hage,REP,4852,1755,2862,235
Sumter,0111 111 CAPTIVA VILLAGE,State House,33,"Mamie ""Dee"" Melvin",DEM,2021,,,
Sumter,0111 111 CAPTIVA VILLAGE,State House,33,Over Votes,,0,0,0,0
Sumter,0111 111 CAPTIVA VILLAGE,State House,33,Under Votes,,246,,,
Sumter,0111 111 CAPTIVA VILLAGE,Board of County Commissioners District 1,,Gary Search,REP,5433,2251,2949,233
Sumter,0111 111 CAPTIVA VILLAGE,Board of County Commissioners District 1,,Larry J. Green,,1272,822,405,45
Sumter,0111 111 CAPTIVA VILLAGE,Board of County Commissioners District 1,,Over Votes,,0,0,0,0
Sumter,0111 111 CAPTIVA VILLAGE,Board of County Commissioners District 1,,Under Votes,,414,,,
Sumter,0111 111 CAPTIVA VILLAGE,Justice of the Supreme Court Carlos G. Muniz,,Yes,,4776,2128,2456,192
Sumter,0111 111 CAPTIVA VILLAGE,Justice of the Supreme Court Carlos G. Muniz,,No,,1182,,,
Sumter,0111 111 CAPTIVA VILLAGE,Justice of the Supreme Court Carlos G. Muniz,,Over Votes,,3,,,
Sumter,0111 111 CAPTIVA VILLAGE,Justice of the Supreme Court Carlos G. Muniz,,Under Votes,,1158,522,579,57
Sumter,0111 111 CAPTIVA VILLAGE,Fifth District Court of Appeal Kerry I. Evander,,Yes,,4896,2261,2429,206
Sumter,0111 111 CAPTIVA VILLAGE,Fifth District Court of Appeal Kerry I. Evander,,No,,1011,,,
Sumter,0111 111 CAPTIVA VILLAGE,Fifth District Court of Appeal Kerry I. Evander,,Over Votes,,2,,,
Sumter,0111 111 CAPTIVA VILLAGE,Fifth District Court of Appeal Kerry I. Evander,,Under Votes,,1210,549,604,57
Sumter,0111 111 CAPTIVA VILLAGE,Fifth District Court of Appeal Jamie Grosshans,,Yes,,4698,2067,2439,192
Sumter,0111 111 CAPTIVA VILLAGE,Fifth District Court of Appeal Jamie Grosshans,,No,,1014,,,
Sumter,0111 111 CAPTIVA VILLAGE,Fifth District Court of Appeal Jamie Grosshans,,Over Votes,,1,,,
Sumter,0111 111 CAPTIVA VILLAGE,Fifth District Court of Appeal Jamie Grosshans,,Under Votes,,1406,683,660,63
Sumter,0111 111 CAPTIVA VILLAGE,Fifth District Court of Appeal John M. Harris,,Yes,,4942,2255,2483,204
Sumter,0111 111 CAPTIVA VILLAGE,Fifth District Court of Appeal John M. Harris,,No,,946,500,412,34
Sumter,0111 111 CAPTIVA VILLAGE,Fifth District Court of Appeal John M. Harris,,Over Votes,,0,0,0,0
Sumter,0111 111 CAPTIVA VILLAGE,Fifth District Court of Appeal John M. Harris,,Under Votes,,1231,,,
Sumter,0111 111 CAPTIVA VILLAGE,Fifth District Court of Appeal Richard B. Orfinger,,Yes,,4771,2229,2343,199
Sumter,0111 111 CAPTIVA VILLAGE,Fifth District Court of Appeal Richard B. Orfinger,,No,,1057,504,514,39
Sumter,0111 111 CAPTIVA VILLAGE,Fifth District Court of Appeal Richard B. Orfinger,,Over Votes,,2,,,
Sumter,0111 111 CAPTIVA VILLAGE,Fifth District Court of Appeal Richard B. Orfinger,,Under Votes,,1289,,,
Sumter,0111 111 CAPTIVA VILLAGE,Fifth District Court of Appeal Meredith Sasso,,Yes,,4898,2239,2452,207
Sumter,0111 111 CAPTIVA VILLAGE,Fifth District Court of Appeal Meredith Sasso,,No,,925,499,396,30
Sumter,0111 111 CAPTIVA VILLAGE,Fifth District Court of Appeal Meredith Sasso,,Over Votes,,0,0,0,0
Sumter,0111 111 CAPTIVA VILLAGE,Fifth District Court of Appeal Meredith Sasso,,Under Votes,,1296,,,
Sumter,0111 111 CAPTIVA VILLAGE,Fifth District Court of Appeal F. Rand Wallis,,Yes,,4853,2214,2437,202
Sumter,0111 111 CAPTIVA VILLAGE,Fifth District Court of Appeal F. Rand Wallis,,No,,958,517,407,34
Sumter,0111 111 CAPTIVA VILLAGE,Fifth District Court of Appeal F. Rand Wallis,,Over Votes,,0,0,0,0
Sumter,0111 111 CAPTIVA VILLAGE,Fifth District Court of Appeal F. Rand Wallis,,Under Votes,,1308,,,
Sumter,0111 111 CAPTIVA VILLAGE,North Sumter Utility Dependent District Seat 7,,Diane Spencer,,3661,,,
Sumter,0111 111 CAPTIVA VILLAGE,North Sumter Utility Dependent District Seat 7,,Daniel E. Warren,,1933,928,919,86
Sumter,0111 111 CAPTIVA VILLAGE,North Sumter Utility Dependent District Seat 7,,Over Votes,,0,0,0,0
Sumter,0111 111 CAPTIVA VILLAGE,North Sumter Utility Dependent District Seat 7,,Under Votes,,1525,705,761,59
Sumter,0111 111 CAPTIVA VILLAGE,Community Development District 9 Seat 1,,Michael Dollard,,3153,1458,1566,129
Sumter,0111 111 CAPTIVA VILLAGE,Community Development District 9 Seat 1,,Michael Fitzgibbons,,1709,834,805,70
Sumter,0111 111 CAPTIVA VILLAGE,Community Development District 9 Seat 1,,Over Votes,,1,,,
Sumter,0111 111 CAPTIVA VILLAGE,Community Development District 9 Seat 1,,Under Votes,,1454,,,
Sumter,0111 111 CAPTIVA VILLAGE,No. 1 Constitutional Amendment,,Yes,,5838,2546,3034,258
Sumter,0111 111 CAPTIVA VILLAGE,No. 1 Constitutional Amendment,,No,,977,,,
Sumter,0111 111 CAPTIVA VILLAGE,No. 1 Constitutional Amendment,,Over Votes,,1,,,
Sumter,0111 111 CAPTIVA VILLAGE,No. 1 Constitutional Amendment,,Under Votes,,303,,,
Sumter,0111 111 CAPTIVA VILLAGE,No. 2 Constitutional Amendment,,Yes,,3851,2155,1574,122
Sumter,0111 111 CAPTIVA VILLAGE,No. 2 Constitutional Amendment,,No,,2941,1020,1772,149
Sumter,0111 111 CAPTIVA VILLAGE,No. 2 Constitutional Amendment,,Over Votes,,0,0,0,0
Sumter,0111 111 CAPTIVA VILLAGE,No. 2 Constitutional Amendment,,Under Votes,,327,,,
Sumter,0111 111 CAPTIVA VILLAGE,No. 3 Constitutional Amendment,,Yes,,3224,1610,1465,149
Sumter,0111 111 CAPTIVA VILLAGE,No. 3 Constitutional Amendment,,No,,3385,1489,1773,123
Sumter,0111 111 CAPTIVA VILLAGE,No. 3 Constitutional Amendment,,Over Votes,,2,,,
Sumter,0111 111 CAPTIVA VILLAGE,No. 3 Constitutional Amendment,,Under Votes,,508,,,
Sumter,0111 111 CAPTIVA VILLAGE,No. 4 Constitutional Amendment,,Yes,,3197,1238,1800,159
Sumter,0111 111 CAPTIVA VILLAGE,No. 4 Constitutional Amendment,,No,,3349,1833,1404,112
Sumter,0111 111 CAPTIVA VILLAGE,No. 4 Constitutional Amendment,,Over Votes,,1,,,
Sumter,0111 111 CAPTIVA VILLAGE,No. 4 Constitutional Amendment,,Under Votes,,572,,,
Sumter,0111 111 CAPTIVA VILLAGE,No. 5 Constitutional Amendment,,Yes,,4739,,,
Sumter,0111 111 CAPTIVA VILLAGE,No. 5 Constitutional Amendment,,No,,1787,931,793,63
Sumter,0111 111 CAPTIVA VILLAGE,No. 5 Constitutional Amendment,,Over Votes,,2,,,
Sumter,0111 111 CAPTIVA VILLAGE,No. 5 Constitutional Amendment,,Under Votes,,591,,,
Sumter,0111 111 CAPTIVA VILLAGE,No. 6 Constitutional Amendment,,Yes,,5909,,,
Sumter,0111 111 CAPTIVA VILLAGE,No. 6 Constitutional Amendment,,No,,713,398,284,31
Sumter,0111 111 CAPTIVA VILLAGE,No. 6 Constitutional Amendment,,Over Votes,,1,,,
Sumter,0111 111 CAPTIVA VILLAGE,No. 6 Constitutional Amendment,,Under Votes,,496,,,
Sumter,0112 112 OXFORD COMM BLDG,Registered Voters,,,,5299,,,
Sumter,0112 112 OXFORD COMM BLDG,Ballots Cast,,,,4324,1547,1964,813
Sumter,0112 112 OXFORD COMM BLDG,Ballots Cast Blank,,,,0,0,0,0
Sumter,0112 112 OXFORD COMM BLDG,President,,Donald J. Trump,REP,3076,872,1544,660
Sumter,0112 112 OXFORD COMM BLDG,President,,Joseph R. Biden,DEM,1196,655,404,137
Sumter,0112 112 OXFORD COMM BLDG,President,,Jo Jorgensen,LPF,19,,,
Sumter,0112 112 OXFORD COMM BLDG,President,,"Roque ""Rocky"" De La Fuente",REF,2,,,
Sumter,0112 112 OXFORD COMM BLDG,President,,Gloria La Riva,PSL,2,,,
Sumter,0112 112 OXFORD COMM BLDG,President,,Howie Hawkins,GRE,3,,,
Sumter,0112 112 OXFORD COMM BLDG,President,,Don Blankenship,CPF,4,,,
Sumter,0112 112 OXFORD COMM BLDG,President,,WRITE-IN,,7,,,
Sumter,0112 112 OXFORD COMM BLDG,President,,Over Votes,,7,,,
Sumter,0112 112 OXFORD COMM BLDG,President,,Under Votes,,8,,,
Sumter,0112 112 OXFORD COMM BLDG,U.S. House,11,Daniel Webster,REP,3093,901,1534,658
Sumter,0112 112 OXFORD COMM BLDG,U.S. House,11,Dana Marie Cottrell,DEM,1111,598,386,127
Sumter,0112 112 OXFORD COMM BLDG,U.S. House,11,Over Votes,,0,0,0,0
Sumter,0112 112 OXFORD COMM BLDG,U.S. House,11,Under Votes,,120,,,
Sumter,0112 112 OXFORD COMM BLDG,State House,33,Brett T. Hage,REP,3074,891,1532,651
Sumter,0112 112 OXFORD COMM BLDG,State House,33,"Mamie ""Dee"" Melvin",DEM,586,372,132,
Sumter,0112 112 OXFORD COMM BLDG,State House,33,Over Votes,,0,0,0,0
Sumter,0112 112 OXFORD COMM BLDG,State House,33,Under Votes,,160,70,60,30
Sumter,0112 112 OXFORD COMM BLDG,Board of County Commissioners District 1,,Gary Search,REP,3114,967,1526,621
Sumter,0112 112 OXFORD COMM BLDG,Board of County Commissioners District 1,,Larry J. Green,,914,445,328,141
Sumter,0112 112 OXFORD COMM BLDG,Board of County Commissioners District 1,,Over Votes,,0,0,0,0
Sumter,0112 112 OXFORD COMM BLDG,Board of County Commissioners District 1,,Under Votes,,296,135,110,51
Sumter,0112 112 OXFORD COMM BLDG,Justice of the Supreme Court Carlos G. Muniz,,Yes,,2727,885,1288,554
Sumter,0112 112 OXFORD COMM BLDG,Justice of the Supreme Court Carlos G. Muniz,,No,,926,418,360,148
Sumter,0112 112 OXFORD COMM BLDG,Justice of the Supreme Court Carlos G. Muniz,,Over Votes,,3,,,
Sumter,0112 112 OXFORD COMM BLDG,Justice of the Supreme Court Carlos G. Muniz,,Under Votes,,668,243,315,110
Sumter,0112 112 OXFORD COMM BLDG,Fifth District Court of Appeal Kerry I. Evander,,Yes,,2804,978,1281,545
Sumter,0112 112 OXFORD COMM BLDG,Fifth District Court of Appeal Kerry I. Evander,,No,,817,309,356,152
Sumter,0112 112 OXFORD COMM BLDG,Fifth District Court of Appeal Kerry I. Evander,,Over Votes,,2,,,
Sumter,0112 112 OXFORD COMM BLDG,Fifth District Court of Appeal Kerry I. Evander,,Under Votes,,701,260,326,115
Sumter,0112 112 OXFORD COMM BLDG,Fifth District Court of Appeal Jamie Grosshans,,Yes,,2703,884,1280,539
Sumter,0112 112 OXFORD COMM BLDG,Fifth District Court of Appeal Jamie Grosshans,,No,,841,362,334,145
Sumter,0112 112 OXFORD COMM BLDG,Fifth District Court of Appeal Jamie Grosshans,,Over Votes,,1,0,,
Sumter,0112 112 OXFORD COMM BLDG,Fifth District Court of Appeal Jamie Grosshans,,Under Votes,,779,350,128,
Sumter,0112 112 OXFORD COMM BLDG,Fifth District Court of Appeal John M. Harris,,Yes,,2861,969,1333,559
Sumter,0112 112 OXFORD COMM BLDG,Fifth District Court of Appeal John M. Harris,,No,,762,317,305,140
Sumter,0112 112 OXFORD COMM BLDG,Fifth District Court of Appeal John M. Harris,,Over Votes,,1,,,
Sumter,0112 112 OXFORD COMM BLDG,Fifth District Court of Appeal John M. Harris,,Under Votes,,700,261,326,113
Sumter,0112 112 OXFORD COMM BLDG,Fifth District Court of Appeal Richard B. Orfinger,,Yes,,2738,953,1254,531
Sumter,0112 112 OXFORD COMM BLDG,Fifth District Court of Appeal Richard B. Orfinger,,No,,870,331,374,165
Sumter,0112 112 OXFORD COMM BLDG,Fifth District Court of Appeal Richard B. Orfinger,,Over Votes,,3,,,
Sumter,0112 112 OXFORD COMM BLDG,Fifth District Court of Appeal Richard B. Orfinger,,Under Votes,,713,262,335,116
Sumter,0112 112 OXFORD COMM BLDG,Fifth District Court of Appeal Meredith Sasso,,Yes,,2799,950,1290,559
Sumter,0112 112 OXFORD COMM BLDG,Fifth District Court of Appeal Meredith Sasso,,No,,803,334,335,134
Sumter,0112 112 OXFORD COMM BLDG,Fifth District Court of Appeal Meredith Sasso,,Over Votes,,5,,,
Sumter,0112 112 OXFORD COMM BLDG,Fifth District Court of Appeal Meredith Sasso,,Under Votes,,717,260,338,119
Sumter,0112 112 OXFORD COMM BLDG,Fifth District Court of Appeal F. Rand Wallis,,Yes,,2796,948,1297,551
Sumter,0112 112 OXFORD COMM BLDG,Fifth District Court of Appeal F. Rand Wallis,,No,,803,329,333,141
Sumter,0112 112 OXFORD COMM BLDG,Fifth District Court of Appeal F. Rand Wallis,,Over Votes,,2,,,
Sumter,0112 112 OXFORD COMM BLDG,Fifth District Court of Appeal F. Rand Wallis,,Under Votes,,723,269,334,120
Sumter,0112 112 OXFORD COMM BLDG,No. 1 Constitutional Amendment,,Yes,,3626,1243,1674,709
Sumter,0112 112 OXFORD COMM BLDG,No. 1 Constitutional Amendment,,No,,508,248,197,63
Sumter,0112 112 OXFORD COMM BLDG,No. 1 Constitutional Amendment,,Over Votes,,1,,,
Sumter,0112 112 OXFORD COMM BLDG,No. 1 Constitutional Amendment,,Under Votes,,189,56,92,41
Sumter,0112 112 OXFORD COMM BLDG,No. 2 Constitutional Amendment,,Yes,,2158,977,870,311
Sumter,0112 112 OXFORD COMM BLDG,No. 2 Constitutional Amendment,,No,,2005,511,1020,474
Sumter,0112 112 OXFORD COMM BLDG,No. 2 Constitutional Amendment,,Over Votes,,1,,,
Sumter,0112 112 OXFORD COMM BLDG,No. 2 Constitutional Amendment,,Under Votes,,160,,,
Sumter,0112 112 OXFORD COMM BLDG,No. 3 Constitutional Amendment,,Yes,,2287,857,978,452
Sumter,0112 112 OXFORD COMM BLDG,No. 3 Constitutional Amendment,,No,,1669,553,818,298
Sumter,0112 112 OXFORD COMM BLDG,No. 3 Constitutional Amendment,,Over Votes,,2,,,
Sumter,0112 112 OXFORD COMM BLDG,No. 3 Constitutional Amendment,,Under Votes,,366,137,166,63
Sumter,0112 112 OXFORD COMM BLDG,No. 4 Constitutional Amendment,,Yes,,2114,667,1011,436
Sumter,0112 112 OXFORD COMM BLDG,No. 4 Constitutional Amendment,,No,,1809,734,772,303
Sumter,0112 112 OXFORD COMM BLDG,No. 4 Constitutional Amendment,,Over Votes,,0,0,0,0
Sumter,0112 112 OXFORD COMM BLDG,No. 4 Constitutional Amendment,,Under Votes,,401,146,181,74
Sumter,0112 112 OXFORD COMM BLDG,No. 5 Constitutional Amendment,,Yes,,2900,1024,1343,533
Sumter,0112 112 OXFORD COMM BLDG,No. 5 Constitutional Amendment,,No,,1018,372,441,205
Sumter,0112 112 OXFORD COMM BLDG,No. 5 Constitutional Amendment,,Over Votes,,1,,,
Sumter,0112 112 OXFORD COMM BLDG,No. 5 Constitutional Amendment,,Under Votes,,405,151,179,75
Sumter,0112 112 OXFORD COMM BLDG,No. 6 Constitutional Amendment,,Yes,,3674,1280,1703,691
Sumter,0112 112 OXFORD COMM BLDG,No. 6 Constitutional Amendment,,No,,319,140,120,59
Sumter,0112 112 OXFORD COMM BLDG,No. 6 Constitutional Amendment,,Over Votes,,1,,,
Sumter,0112 112 OXFORD COMM BLDG,No. 6 Constitutional Amendment,,Under Votes,,330,126,141,63
Sumter,0113 113 ROYAL COMM BLDG,Registered Voters,,,,1258,,,
Sumter,0113 113 ROYAL COMM BLDG,Ballots Cast,,,,994,280,428,286
Sumter,0113 113 ROYAL COMM BLDG,Ballots Cast Blank,,,,0,0,0,0
Sumter,0113 113 ROYAL COMM BLDG,President,,Donald J. Trump,REP,566,129,296,141
Sumter,0113 113 ROYAL COMM BLDG,President,,Joseph R. Biden,DEM,413,147,128,138
Sumter,0113 113 ROYAL COMM BLDG,President,,Jo Jorgensen,LPF,5,,,
Sumter,0113 113 ROYAL COMM BLDG,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Sumter,0113 113 ROYAL COMM BLDG,President,,Gloria La Riva,PSL,1,,,
Sumter,0113 113 ROYAL COMM BLDG,President,,Howie Hawkins,GRE,2,,,
Sumter,0113 113 ROYAL COMM BLDG,President,,Don Blankenship,CPF,1,,,
Sumter,0113 113 ROYAL COMM BLDG,President,,WRITE-IN,,2,,,
Sumter,0113 113 ROYAL COMM BLDG,President,,Over Votes,,1,,,
Sumter,0113 113 ROYAL COMM BLDG,President,,Under Votes,,3,,,
Sumter,0113 113 ROYAL COMM BLDG,U.S. House,11,Daniel Webster,REP,573,134,296,143
Sumter,0113 113 ROYAL COMM BLDG,U.S. House,11,Dana Marie Cottrell,DEM,403,141,128,134
Sumter,0113 113 ROYAL COMM BLDG,U.S. House,11,Over Votes,,0,0,0,0
Sumter,0113 113 ROYAL COMM BLDG,U.S. House,11,Under Votes,,18,,,
Sumter,0113 113 ROYAL COMM BLDG,State House,33,Brett T. Hage,REP,550,129,285,136
Sumter,0113 113 ROYAL COMM BLDG,State House,33,"Mamie ""Dee"" Melvin",DEM,141,133,137,
Sumter,0113 113 ROYAL COMM BLDG,State House,33,Over Votes,,0,0,0,0
Sumter,0113 113 ROYAL COMM BLDG,State House,33,Under Votes,,33,,,
Sumter,0113 113 ROYAL COMM BLDG,Board of County Commissioners District 1,,Gary Search,REP,577,144,287,146
Sumter,0113 113 ROYAL COMM BLDG,Board of County Commissioners District 1,,Larry J. Green,,339,115,110,114
Sumter,0113 113 ROYAL COMM BLDG,Board of County Commissioners District 1,,Over Votes,,0,0,0,0
Sumter,0113 113 ROYAL COMM BLDG,Board of County Commissioners District 1,,Under Votes,,78,,,
Sumter,0113 113 ROYAL COMM BLDG,Justice of the Supreme Court Carlos G. Muniz,,Yes,,609,163,275,171
Sumter,0113 113 ROYAL COMM BLDG,Justice of the Supreme Court Carlos G. Muniz,,No,,263,84,97,82
Sumter,0113 113 ROYAL COMM BLDG,Justice of the Supreme Court Carlos G. Muniz,,Over Votes,,0,0,0,0
Sumter,0113 113 ROYAL COMM BLDG,Justice of the Supreme Court Carlos G. Muniz,,Under Votes,,122,33,56,33
Sumter,0113 113 ROYAL COMM BLDG,Fifth District Court of Appeal Kerry I. Evander,,Yes,,624,180,270,174
Sumter,0113 113 ROYAL COMM BLDG,Fifth District Court of Appeal Kerry I. Evander,,No,,246,66,102,78
Sumter,0113 113 ROYAL COMM BLDG,Fifth District Court of Appeal Kerry I. Evander,,Over Votes,,0,0,0,0
Sumter,0113 113 ROYAL COMM BLDG,Fifth District Court of Appeal Kerry I. Evander,,Under Votes,,124,34,56,34
Sumter,0113 113 ROYAL COMM BLDG,Fifth District Court of Appeal Jamie Grosshans,,Yes,,607,159,279,169
Sumter,0113 113 ROYAL COMM BLDG,Fifth District Court of Appeal Jamie Grosshans,,No,,250,80,92,78
Sumter,0113 113 ROYAL COMM BLDG,Fifth District Court of Appeal Jamie Grosshans,,Over Votes,,0,0,0,0
Sumter,0113 113 ROYAL COMM BLDG,Fifth District Court of Appeal Jamie Grosshans,,Under Votes,,137,41,57,39
Sumter,0113 113 ROYAL COMM BLDG,Fifth District Court of Appeal John M. Harris,,Yes,,644,178,284,182
Sumter,0113 113 ROYAL COMM BLDG,Fifth District Court of Appeal John M. Harris,,No,,224,69,86,69
Sumter,0113 113 ROYAL COMM BLDG,Fifth District Court of Appeal John M. Harris,,Over Votes,,0,0,0,0
Sumter,0113 113 ROYAL COMM BLDG,Fifth District Court of Appeal John M. Harris,,Under Votes,,126,33,58,35
Sumter,0113 113 ROYAL COMM BLDG,Fifth District Court of Appeal Richard B. Orfinger,,Yes,,619,173,271,175
Sumter,0113 113 ROYAL COMM BLDG,Fifth District Court of Appeal Richard B. Orfinger,,No,,251,75,99,77
Sumter,0113 113 ROYAL COMM BLDG,Fifth District Court of Appeal Richard B. Orfinger,,Over Votes,,0,0,0,0
Sumter,0113 113 ROYAL COMM BLDG,Fifth District Court of Appeal Richard B. Orfinger,,Under Votes,,124,32,58,34
Sumter,0113 113 ROYAL COMM BLDG,Fifth District Court of Appeal Meredith Sasso,,Yes,,626,176,279,171
Sumter,0113 113 ROYAL COMM BLDG,Fifth District Court of Appeal Meredith Sasso,,No,,237,70,89,78
Sumter,0113 113 ROYAL COMM BLDG,Fifth District Court of Appeal Meredith Sasso,,Over Votes,,0,0,0,0
Sumter,0113 113 ROYAL COMM BLDG,Fifth District Court of Appeal Meredith Sasso,,Under Votes,,131,34,60,37
Sumter,0113 113 ROYAL COMM BLDG,Fifth District Court of Appeal F. Rand Wallis,,Yes,,617,172,278,167
Sumter,0113 113 ROYAL COMM BLDG,Fifth District Court of Appeal F. Rand Wallis,,No,,246,76,88,82
